Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Sysdig,https://www.crunchbase.com/organization/sysdig,"Sysdig is driving the standard for cloud and container security. The company pioneered cloud-native runtime threat detection and response by creating Falco and Sysdig as open source standards and key building blocks of the Sysdig platform. With the platform, teams can find and prioritize software vulnerabilities, detect and respond to threats, and manage cloud configurations, permissions and compliance. From containers and Kubernetes to cloud services, teams get a single view of risk from source to run, with no blind spots, no guesswork, no black boxes. The largest and most innovative companies around the world rely on Sysdig.","Cloud Computing, Cloud Security, Cyber Security, SaaS",https://www.sysdig.com,"San Francisco, California, United States",Sysdig is driving the standard for cloud and container security.,"16,167","286,402","324,953.67",8.71%,98.84%,855,2.17,13.05%,70.69%,-1.66%,"268,374","-5,898",-2.15%,"San Francisco Bay Area, West Coast, Western US",Active,2013-01-01,year,1,501-1000,Loris Degioanni,,,1872603,USD,1872603
Sales Rabbit,https://www.crunchbase.com/organization/sales-rabbit,"Sales Rabbit provides cloud and mobile solutions for outside and field sales organizations. We increase per rep production averages through live leaderboards, mobile lead management, paperless contracts, closing tools and more. We provide industry-specific solutions and integrate seamlessly with some of the most popular existing CRM systems.","Cloud Computing, Mobile, Software",http://www.salesrabbit.com,"Lehi, Utah, United States",Sales Rabbit provides software mobile cloud based solution for field sales reps and sales organizations.,"22,875","246,970","165,798.67",-22.43%,-53.67%,82,2.45,-2.21%,8.05%,-55.48%,"286,775","57,356",25%,Western US,Active,2013-04-01,day,4,51-100,"Barima Kwarteng, Brady Anderson, Jeff Lockhart, Zac Kerr",14,751,,,
Kisi Security,https://www.crunchbase.com/organization/kisi,"Headquartered in New York City, KISI is a unified access control system -- SaaS and IT connected hardware that powers end user access to buildings and offices. Benefits include the extension of cyber security features to physical space, easy door compliance, end-to-end security and scale-ability. ","Cloud Computing, Internet of Things, Mobile, Real Estate, SaaS, Security, Smart Building",https://getkisi.com,"Brooklyn, New York, United States",Kisi is a unified access control system for physical spaces,"17,948","228,326","223,807.33",25.71%,69.23%,374,1.23,9.56%,85%,-5.37%,"313,529","-40,184",-11.36%,"Greater New York Area, East Coast, Northeastern US",Active,2014-01-01,year,3,11-50,"Bernhard Mehl, Carl Pfeiffer, Maximilian Schuetz",1,"5,104",,,
Cockroach Labs,https://www.crunchbase.com/organization/cockroach-labs,"Cockroach Labs is behind Cockroach DB, the cloud-native, distributed SQL database to modern cloud applications. It helps companies of all sizes—and the apps they develop— to scale fast, survive anything, and thrive everywhere. CockroachDB is in use at some of the world's largest enterprises across all industries, including Equifax, Bose, Comcast, and some of the largest companies in banking, retail, and media.","Cloud Computing, Database, Enterprise Software, Software",http://www.cockroachlabs.com/,"New York, New York, United States",Cockroach Labs is a software company that develops a cloud-native SQL database for modern cloud applications.,"9,270","210,819","261,715.83",-14.94%,-11.54%,345,1.81,-14.88%,72.27%,20.85%,"319,664","49,055",18.13%,"Greater New York Area, East Coast, Northeastern US",Active,2015-02-01,month,3,251-500,"Benjamin Darnell, Peter Mattis, Spencer Kimball",,,253917,USD,253917
Qwickly Inc,https://www.crunchbase.com/organization/qwickly-inc,"Qwickly, Inc. is a user-centered productivity platform for learning management systems, connecting them to cloud storage providers, and creating a product that connects students and teachers to the system’s most utilized tools. Qwickly is a licensed developer for the Google, Dropbox, Box and Microsoft, and is an official Blackboard Building Blocks Partner™. Qwickly is customizable to fit the needs of each educational institution, and is designed to dramatically simplify the workflow of common tasks within learning management systems.  Qwickly is a Flashstarts accelerator company. Flashstarts is the agile startup accelerator focusing on unique, innovative uses of software and technology. Visit www.flashstarts.com for more information. For more information on Qwickly, visit www.goqwickly.com.","Cloud Computing, EdTech, Education, Information Technology, SaaS, Software",http://goqwickly.com/,"Cleveland, Ohio, United States","Qwickly is an integrated productivity, cloud and communication platform for learning management systems.","110,117","195,380","110,235.5",27.25%,104.2%,535,1.02,-1.37%,97.85%,1.47%,"336,486","-37,692",-10.07%,"Great Lakes, Midwestern US",Active,2013-04-01,day,2,1-10,"John DiGennaro, Matt Hadgis",,,,,
Configio,https://www.crunchbase.com/organization/configio,"Configio offers cloud-based solutions for event and activity-based organizations to better manage members, clients, participants, marketing data, and more. Features of the Configio platform include: event registration, content management, CRM capabilities, email marketing, staff management, shipping management, and analytics and reporting. Configio is designed to be easily configured and thereby satisfy niche industry requirements and deliver a highly personalized “right-for-me” customer experience.","Cloud Computing, E-Commerce Platforms",http://configio.com/,"Spokane, Washington, United States",Configio offers cloud-based solutions for event and activity-based organizations.,"512,153","188,085","391,918.33",-54.16%,-18.91%,476,4.17,-40.5%,48%,16.03%,"345,481","155,264",81.62%,"West Coast, Western US",Active,2015-01-01,year,,11-50,,,,,,
Wasabi Technologies,https://www.crunchbase.com/organization/wasabi-technologies-inc,"Wasabi provides simple, predictable and affordable hot cloud storage for businesses all over the world. It enables organizations to store and instantly access an unlimited amount of data at 1/5th the price of the competition with no complex tiers or unpredictable egress fees. Trusted by tens of thousands of customers worldwide, Wasabi has been recognized as one of technology’s fastest-growing and most visionary companies. Created by Carbonite co-founders and cloud storage pioneers David Friend and Jeff Flowers, Wasabi has secured $495 million in funding to date and is a privately held company based in Boston.","Cloud Computing, Cloud Data Services, Cloud Storage, Database, Information Technology",http://www.wasabi.com,"Boston, Massachusetts, United States",Wasabi is a cloud storage company delivering cost effective and secure cloud storage solutions.,"1,829","179,609","351,501",-62.6%,154.77%,614,1.86,21.81%,64.14%,-18.16%,"356,445","186,178",109.34%,"Greater Boston Area, East Coast, New England",Active,2015-01-01,year,2,101-250,"David Friend, Jeff Flowers",,,1203817,USD,1203817
Bitglass,https://www.crunchbase.com/organization/bitglass,"Bitglass is an information technology company that helps enterprises move to SaaS-based and mobile deployments securely. The company's solutions enable real-time end-to-end data protection, from the cloud to the device. It combines a Gartner-MQ-Leading cloud access security broker, the world’s only on-device secure web gateway, and zero-trust network access to secure any interaction. Bitglass was founded in 2013 and headquartered in Campbell, California.","Cloud Computing, Cloud Security, Cyber Security, Network Security, SaaS, Software",https://www.bitglass.com,"Campbell, California, United States",Bitglass is an information technology company that helps enterprises move to SaaS-based and mobile deployments securely.,"8,265","179,362","355,604.5",-41.33%,-12.05%,511,1.44,-30.38%,83.99%,34.28%,"356,777","122,952",52.58%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2013-01-01,year,2,101-250,"Anurag Kahol, Nat Kausik",,,227875,USD,227875
Cloudwiry,https://www.crunchbase.com/organization/cloudwiry,"Cloudwiry is a cost management platform enabling scalable, flexible, and cost-effective solutions from startups to global enterprises. The platform delivers dramatic cost savings for your AWS using a powerful automation platform and extensive knowledge from a team of experts. it also brings significant cost savings, simplifies the jobs of technical teams and makes AWS automation approachable, reportable, and cost-effective. Cloudwiry assists AWS customers in provisioning and managing AWS workloads through specialized solutions for administering & provisioning, managing and optimizing AWS resources. It provides specialized demonstrated technical proficiency and proven customer success with a specific focus on workloads based on Resource & Cost Optimization. Cloudwiry’s unique value proposition and white-glove service abstract the financial return on cRIs invited from the technical aspects of instances. Cloudwiry was founded in November 2015 and is headquartered in Austin, Texas, USA.","Cloud Computing, Cloud Management, Software",https://www.cloudwiry.com/,"Austin, Texas, United States","Cloudwiry is a cost management platform enabling scalable, flexible, and cost-effective solutions from startups to global enterprises.","159,448","177,022","54,899.33",62.14%,37.11%,"2,904",23.86,66.78%,45.67%,36.9%,"373,131","-126,580",-25.33%,Southern US,Active,2015-11-01,month,1,1-10,Aditya Datta,,,,,
Pivotal,https://www.crunchbase.com/organization/pivotal,"Pivotal is a software company that provides digital transformation technology and services. Its Cloud Native platform drives software innovation for many of the world’s most admired brands. With millions of developers in communities around the world, Pivotal technology touches billions of users every day. After shaping the software development culture of Silicon Valley's most valuable companies for over a decade, today Pivotal leads a global technology movement transforming how the world builds software.","Big Data, Cloud Computing, Enterprise Software, PaaS, Software",http://www.pivotal.io,"San Francisco, California, United States",Pivotal is a software company that provides digital transformation technology and services.,"5,396","143,677","250,968.83",-46.63%,-21.56%,331,2.09,29.79%,64.12%,-9.22%,"414,992","159,603",62.49%,"San Francisco Bay Area, West Coast, Western US",Closed,2013-04-01,day,4,1001-5000,"Bill Cook, Paul Maritz, Rob Mee, Scott Yara",,,50730865,USD,50730865
RackNerd,https://www.crunchbase.com/organization/racknerd,"RackNerd introduces infrastructure stability and provides Dedicated Servers, Private Cloud solutions, DRaaS (Disaster-Recovery-as-a-Service), flexible Colocation, Virtual Private Servers and advanced DDoS Mitigation services — maintained by a team with decades of experience in managed services, datacenter operations, and Infrastructure-as-a-Service. With an intrinsic focus on client success and growth, RackNerd has grown steadily while continuing to provide high-quality hosting services at competitive rates.","Cloud Computing, Data Center, Data Storage, IaaS, IT Management, Web Hosting",https://www.racknerd.com/,"Los Angeles, California, United States","RackNerd is a provider of Dedicated Servers, VPS, and Colocation, with decades of experience in managed services & datacenter operations.","204,271","141,860","132,979.17",-14.64%,23.88%,944,6.06,12.6%,30.94%,41.54%,"418,529","63,812",17.99%,"Greater Los Angeles Area, West Coast, Western US",Active,2015-06-09,day,1,11-50,Dustin Cisneros,,,,,
