Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Applied Global Technologies (AGT),https://www.crunchbase.com/organization/applied-global-technologies,"AGT is a proven provider of managed and visual collaboration solutions that improve communication for organizations of all sizes. For two decades, AGT has designed, integrated and supported visual environments with award-winning services and technology. Our solutions span over three practices, including: 1) managed video services, 2) cloud-based video services, and 3) audio visual (A/V) integration – providing our clients and partners an efficient and cost-effective way to collaborate and drive business success. For more information, visit www.appliedglobal.com or connect with AGT at @agt_video.","Cloud Computing, Collaboration, Customer Service, Information Technology, IT Management, Project Management, Software, Video Conferencing",http://www.appliedglobal.com,"Kennesaw, Georgia, United States",Managed and Visual Collaboration Solutions,"189,191","1,937","3,849.17",620.07%,"2,350%",8,1.25,20.26%,87.61%,-10.73%,"5,008,937","-3,670,553",-42.29%,"Greater Atlanta Area, East Coast, Southern US",Active,1993-01-01,year,,51-100,,7,,219084,USD,219084
System Engineering,https://www.crunchbase.com/organization/system-engineering,"Systems Engineering is a 100% employee-owned IT strategy and managed services provider, dedicated to enabling the exceptional in clients nationwide. We are a reliable, accountable technology partner, with a culture of positivity. In support of our mission, Systems Engineering undergoes a SOC 2 audit of our environment to ensure our organization meets the standards dictated by the Trust Service Principles (Security, Availability, Processing Integrity, Confidentiality, and Privacy). As a result of successfully completing yearly SOC 2 audits, we assure our clients that our policies and procedures are consistently followed. Our SOC 2 Report is available to clients upon request. As participants in our Employee Stock Ownership Plan, we know that to be successful our clients need to be successful. Each of us understands how reliable, secure mission-critical technology allows our clients to focus on going where they want to grow, and we work diligently to become an indispensable partner and advisor to each of our clients. System Engineering’s team of 150+ network engineers, managed security professionals, project managers, data management experts, and account managers are available 24×7, 365 days per year to meet the needs of our clients. From network design and installation to a full complement of managed IT, IT security, and cloud services, we have an IT solution that will allow your organization to reach its full potential – and enable the exceptional.","Cloud Computing, Cloud Data Services, Cyber Security, Information Technology, IT Management, Security",https://www.systemsengineering.com/,"Portland, Maine, United States","Systems Engineering is an IT, security, and cloud services provider.","293,857","1,921","2,065.5",-49.59%,460%,28,2,81.34%,0%,-5.14%,"5,137,908","1,321,834",34.64%,"East Coast, New England, Northeastern US",Active,1988-01-01,day,,101-250,,,,,,
Shoptalk Systems,https://www.crunchbase.com/organization/shoptalk-systems,"Shoptalk Systems produces friendly, practical, and fun programming software for its users. It has been producing its programming language Liberty BASIC since 1992, which can be used to automate its users’ businesses, program their lab equipment, teach programming to their students, create their own video games, and more. Shoptalk Systems is headquartered in Framingham, Massachusetts.","Cloud Computing, Developer APIs, Software",http://www.libertybasic.com/aboutshoptalk.html,"Framingham, Massachusetts, United States","Shoptalk Systems produces friendly, practical, and fun programming software for its users.","1,366,415","1,902","1,500.67",-4.71%,64.71%,0,1,-46.54%,100%,19.3%,"5,036,273","309,462",6.55%,"Greater Boston Area, East Coast, New England",Active,1992-01-01,year,,11-50,,,,,,
NPI Technology Management,https://www.crunchbase.com/organization/npi-technology-management,"NPI provides IT support, advanced security, disaster planning and recovery, and VOIP phone/collaboration systems.","Cloud Computing, Information Technology, Network Hardware, Network Security",https://npi.net/,"South Burlington, Vermont, United States","NPI Technology Management provides IT support, advanced security, cloud management, and VoIP phone systems","1,622,177","1,816",,,,0,1,,100%,,"5,131,729",,,"New England, Northeastern US",Active,1988-05-01,month,,11-50,,,,165002,USD,165002
Graphnet,https://www.crunchbase.com/organization/graphnet,,"Cloud Computing, Document Management, Telecommunications",http://www.graphnet.com,"New York, New York, United States",Graphnet provides integrated data messaging technology which is a multi-protocol multimedia messaging platform.,"307,003","1,807","8,111",-67.82%,-82.8%,151,2.74,173.77%,4.76%,-95.24%,"5,144,353","2,260,638",78.39%,"Greater New York Area, East Coast, Northeastern US",Active,1968-01-01,year,,51-100,,,,1256987,USD,1256987
ACC Telecommunications,https://www.crunchbase.com/organization/acc-telecommunications,,"Cloud Computing, Mobile, Public Relations, VoIP",http://www.acctelecom.com,"Columbia, Maryland, United States","ACC Telecommunications is a provider ofbusiness phone systems, hosted VoIP, surveillance systems and cabling.","591,323","1,779","1,680.67",5.45%,,0,1,0%,100%,0%,"5,430,387","156,309",2.96%,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,1979-01-01,year,,11-50,,,,114097,USD,114097
Godlan,https://www.crunchbase.com/organization/godlan,"Godlan is a leading manufacturing performance specialist that has been implementing integrated technology solutions since 1984. As an approved Infor Gold Channel Partner with a focus on Infor SyteLine ERP, Godlan supports the implementation of world-class processes and best practices throughout discrete manufacturing organizations. For more information about Godlan, its mobile application InSync Anywhere, or Infor SyteLine ERP manufacturing software demos call 586-464-4400 or visit http://www.godlan.com","Business Intelligence, Cloud Computing, Enterprise Software, Intellectual Property, Manufacturing, Software",http://www.godlan.com,"Clinton Township, Michigan, United States",Godlan offers manufacturing enterprise resource planning service solutions.,"274,665","1,766",,,,0,1,,100%,,"5,443,044",,,"Greater Detroit Area, Great Lakes, Midwestern US",Active,1984-06-27,day,,11-50,,,,386496,USD,386496
Core IT,https://www.crunchbase.com/organization/core-it,,"Cloud Computing, Information Technology, IT Infrastructure, Web Hosting",https://coreitx.com/,"Katy, Texas, United States","Core IT provides web hosting, IT infrastructure and cloud services for businesses.","648,166","1,740",,535.04%,"2,421.67%",0,1,0%,100%,0%,"5,212,962","-3,431,757",-39.7%,"Greater Houston Area, Southern US",Active,1995-01-01,day,,11-50,,,,229986,USD,229986
Central Data,https://www.crunchbase.com/organization/central-data-c0fd,"Central Data is a software and services partner to Wholesale Distributors. Their mission is to enable distributors to increase productivity, improve profitability and drive growth with cloud based ERP, Ecommerce and Data Analytics solutions.","Cloud Computing, Enterprise Resource Planning (ERP), Information Technology, SaaS, Service Industry, Software",https://centraldata.com/,"Farmington Hills, Michigan, United States",Central Data delivers technology solutions for wholesale distributors.,"558,815","1,730",,16.42%,,0,1,0%,100%,0%,"5,224,548","-441,610",-7.79%,"Greater Detroit Area, Great Lakes, Midwestern US",Active,1973-01-01,year,,11-50,,,,60168,USD,60168
Impact DataSource,https://www.crunchbase.com/organization/impact-datasource,"Impact DataSource conducts economic research and analyses fiscal impacts. They provide consulting services and software, supporting economic development professionals and organizations. Their Impact DashBoard platform was built for economic developers, providing services to government, EB-5 professionals, investors, business developers, and site consultants.","Business Development, Cloud Computing, Consulting, Software",https://impactdatasource.com/,"Austin, Texas, United States",Impact DataSource is an economic consulting firm.,"727,894","1,695","2,578.5",-75.95%,-66.94%,0,1,-45.09%,100%,48.9%,"5,264,485","2,765,909",110.7%,Southern US,Active,1993-01-01,year,,1-10,,,,,,
Cloud Savvy,https://www.crunchbase.com/organization/cloud-savvy,,"Cloud Computing, Information Technology, Web Design",https://www.cloud-savvy.com/,"Chicago, Illinois, United States","Cloud Savvy offers web design, social marketing, IT, and cloud computing services.","951,578","1,638",,,,7,2,,0%,,"5,880,515",,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,1993-01-01,year,,1-10,,,,,,
Knacktek,https://www.crunchbase.com/organization/knacktek,,"Business Intelligence, Cloud Computing, Enterprise Resource Planning (ERP), Mobile Apps",http://knacktek.com/,"Alpharetta, Georgia, United States","Knacktek renders IT staffing, business intelligence, cloud computing, mobile apps, ERP, data warehousing, app development and maintenance.","985,166","1,638",,-80.37%,15.61%,237,3.67,15.79%,0%,-12.36%,"5,925,890","3,517,636",146.07%,"Greater Atlanta Area, East Coast, Southern US",Active,1991-01-01,day,,101-250,,,,408295,USD,408295
Immediate Mailing Services,https://www.crunchbase.com/organization/ims-a9d5,"Immediate Mailing Services is an integrated service provider for conversational artificial intelligence and omnichannel communications. It offers products like conversational ai, robotic process automation, alerts, and preference management, billing, and payments, data and mail service, warehousing, and more. They continue to search for innovative solutions to ensure their customers remain ahead of the evolving technology curve.","Artificial Intelligence, Cloud Computing, Information Technology, Innovation Management",https://www.imsdirect.com,"Liverpool, New York, United States",Immediate Mailing Services is an information technology and service company.,"361,205","1,590",,-78.3%,-98.56%,0,1,0%,100%,0%,"6,023,664","3,447,385",133.81%,"East Coast, Northeastern US",Active,1986-01-01,year,,51-100,,,,2449764,USD,2449764
NFINIT,https://www.crunchbase.com/organization/nfinit,"NFINIT delivers managed cloud and infrastructure solutions optimized for any workload and any business. It is a leading provider of enterprise-class cloud, connectivity, colocation, and technology services. As a full-stack technology services company, they maintain a consultative approach that ensures a complete understanding of the clients’ unique challenges and requirements to help place their workloads in the most optimal environment. NFINIT is formerly known as AIS Technology Services and was founded in 1989.","Cloud Computing, IaaS, Information Technology, Internet, Security, Software",https://nfinit.com,"San Diego, California, United States",NFINIT delivers managed cloud and infrastructure solutions optimized for any workload and any business.,"250,267","1,571","2,224.17",-41.4%,-89.84%,50,6,71.42%,0%,51%,"6,063,789","1,623,259",36.56%,"Greater San Diego Area, West Coast, Western US",Active,1989-01-01,year,,101-250,,,,,,
