Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Synergy,https://www.crunchbase.com/organization/synergy-634e,,"Cloud Computing, Cyber Security, Information Technology, IT Infrastructure, Mobile",https://www.synergybis.com/,"Reston, Virginia, United States","Synergy is an Information Technology firm specializing in Agile Development,System Integration,Business Process Reengineering,CyberSecurity.","240,012","7,215","3,006.5",335.69%,66.67%,15,2.26,50.36%,0%,243.88%,"2,613,288","-2,412,545",-48%,"Washington DC Metro Area, East Coast, Southern US",Active,2005-01-01,day,1,501-1000,Sam Sarkar,1,,320013,USD,320013
Eleven,https://www.crunchbase.com/organization/eleven-wireless,"Eleven is a leading enterprise Wi-Fi management software company. Since 2002, Eleven has been making guest Wi-Fi made simpler, smarter, and more secure. Today, thousands of companies in more than 10 countries rely on the ElevenOS smart Wi-Fi platform to deliver seamless and powerful guest connectivity with ease. At its core, ElevenOS is a central authentication platform and authenticates over 100 million guest sessions each month. Other key features include cloud network management, captive portals with tiered access, enterprise device management, and real-time analytics. Learn more at www.elevensoftware.com.","Cloud Computing, Hospitality, Internet, SaaS, Software, Wireless",http://www.elevensoftware.com,"Portland, Oregon, United States","Seamless, Powerful Guest Wi-Fi Made Simple","179,802","7,205","3,964.83",324.32%,-98.38%,23,1.2,-59.64%,80.09%,"5,348.3%","2,737,507","-2,522,193",-47.95%,"West Coast, Western US",Active,2002-01-01,year,3,51-100,"Andrew Yorra, Josh Friedman, Joshua Blank",,,,,
Napatech,https://www.crunchbase.com/organization/napatech,"Napatech helps companies to reimagine their business by bringing hyperscale computing benefits to IT organizations of every size. Our SmartNICs enhance open and standard virtualized servers to boost innovation and release valuable computing resources that improve services and increase revenue. Our Reconfigurable Computing Platform™ is based on a broad set of FPGA software for leading IT compute, network and security applications that are supported on a wide array of FPGA hardware designs.","Cloud Computing, Cyber Security, Field-Programmable Gate Array (FPGA), Information Technology, Internet of Things, IT Infrastructure, Mobile, Network Hardware, Network Security",http://www.napatech.com,"Los Altos, California, United States","Reconfigurable Computing platform powered by FPGA SmartNICs for cloud, mobile and datacenter networks.","151,567","6,871","3,891.5",-4.46%,33.61%,481,1.68,-32.85%,50.79%,-23.75%,"2,831,311","211,687",8.08%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2003-01-01,year,2,101-250,"Jens Christophersen, Thomas Jørgensen",,,,,
Benhamou Global Ventures,https://www.crunchbase.com/organization/benhamou-global-ventures,"Benhamou Global Ventures is an early-stage venture capital firm. The firm works with passion and commitment to building valuable companies. It places particular emphasis on cloud technologies; virtual and software-defined networking; productivity-based applications; cybersecurity, mobility, and the Internet of Things. In 2004, Eric Benhamou founded the firm in Palo Alto, California.","Blockchain, Cloud Computing, Cyber Security, Financial Services, Venture Capital",http://benhamouglobalventures.com,"Palo Alto, California, United States",Benhamou Global Ventures is a venture capital firm sourcing startups to build them into the next-generation of B2B technology companies.,"72,864","6,799","5,621.17",133.24%,142.22%,109,1.93,-10.8%,40.01%,-4.78%,"2,849,265","-1,436,376",-33.52%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2004-01-01,month,1,1-10,Eric Benhamou,,,,,
Bossa Nova Robotics,https://www.crunchbase.com/organization/bossa-nova-robotics-inc,"Bossa Nova Robotics is a provider of real-time, on-shelf product data for the global retail industry. Its technology collects terabytes of data that enables the retail ecosystem to optimize the omnichannel shopping experience. With a multidisciplinary team of robotics, computer vision, artificial intelligence, and big data scientists, Bossa Nova has solved the challenges to deploy fully autonomous service robots in busy and crowded environments.  Bossa Nova is privately held and is founded in 2005. It is headquartered in San Francisco with offices in Mountain View and Pittsburgh.","Analytics, Artificial Intelligence, Autonomous Vehicles, Cloud Computing, Computer Vision, Human Computer Interaction, Retail Technology, Robotics, Software",http://www.bossanova.com/,"San Francisco, California, United States","Bossa Nova Robotics is a provider of real-time, on-shelf product data for the global retail industry.","57,347","6,231","3,060",54.16%,-97.38%,0,1.02,-7.55%,99.42%,4.51%,"3,112,159","-624,467",-16.71%,"San Francisco Bay Area, West Coast, Western US",Active,2005-01-01,year,3,251-500,"David Palmer, Martin Hitch, Sarjoun Skaff",,,399513,USD,399513
Softsys Hosting,https://www.crunchbase.com/organization/softsys-hosting,"Softsys Hosting USA, Inc is one of the most affordable, reliable and flexible Windows hosting providers in the market today. We provide 24/7 customer service, offer a wide selection of shared, VPS and dedicated hosting packages and can even develop a customized plan based on your specific requirements - all at a price that is affordable for you! Moreover, we are committed to providing the latest technology advancements to our customers quickly - just when they need them most. Softsys Hosting USA, Inc has been operating in the web hosting market for more than 7 years already and are fully registered as an INC Company. We are privately owned, debt free and financially stable company with growth of over 300% in last fiscal year 2013. We own all of our hosting hardware and do not lease or rent it. We use multiple facilities to colocate our hardware (currently in Denver and Chicago).","Cloud Computing, Customer Service, Web Hosting",http://www.softsyshosting.com/,"Wilmington, Delaware, United States","Server, Cloud, VPS Provider - Professional & Reliable services since 2006","535,059","6,179","3,062",152.62%,-14.29%,66,2.33,-43.85%,51.63%,218.9%,"2,822,931","-1,637,547",-36.71%,"Greater Philadelphia Area, East Coast, Southern US",Active,2006-01-01,year,1,11-50,Ruchir Shastri,,,,,
Touch Support,https://www.crunchbase.com/organization/touch-support,,"Cloud Computing, Information Services, Information Technology",https://www.touchsupport.com/,"Chicago, Illinois, United States",Touch Support is a passion for creating extraordinary customer experiences and solutions that help you scale and grow.,"348,911","6,041","18,593.67",491.1%,"10,180%",92,4.74,373.7%,10.83%,-89.17%,"2,898,460","-3,530,822",-54.92%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2003-01-01,day,,51-100,,,,,,
Sanity Solutions,https://www.crunchbase.com/organization/sanity-solutions,"Sanity Solutions is a data management solutions provider that customizes and integrates intelligent solutions across Storage, Data Protection, Cyber Security, Cloud Computing, & Data Center Infrastructure- creating distinctive value for every customer. We provide solutions that eliminate data loss, increase data availability, and lower overall costs. As a market leader, Sanity Solutions partners with the industry’s foremost data management companies to offer customers the most advanced products as part of a comprehensive IT solution.  In the recent past, companies were concerned about managing gigabytes of data, however, with the explosion of data being generated, tera- peta- and exa-bytes of data to manage are routinely accepted as normal. But managing a new normal amount of data puts an enormous strain on resources. In addition, consider the unprecedented challenges and complexities brought on by these changes inside the data center. Information Technology departments are charged with reducing costs and operating more efficiently, and delivering more value back to the business. Lastly, IT consolidation, government regulations, legal compliance and adoption of cloud and virtualization technology have enterprises worldwide scrambling to discover new solutions to provide optimal data management. Sanity Solutions is a specialist in comprehensive equipment and services for your data management needs. We take a personalized approach, as no two situations are identical. We identify your business needs and create strategic goals and technical solutions that maximize your investments and results. Our employees are trained on the latest products, services, and industry standards to provide you with storage and technology solutions that surpass your objectives, including eliminating data loss, increasing data availability, and lowering overall costs, with continual technical and account support.  Sanity's mission is to develop the best solution for data management problems that create distinctive value for our clients by providing a legendary customer experience, working with our clients to create solutions that best serve their unique environments while conducting corporate activities to the highest ethical and professional standards. We create a mutually rewarding environment for all of our stakeholders.","Cloud Computing, Consulting, Cyber Security, Enterprise Software, Information Technology, Security, Virtualization",http://www.sanitysolutions.com,"Denver, Colorado, United States",Data Storage Cloud Virtualization,"304,042","5,820","6,734.83",39.43%,62.5%,3,1.96,96.15%,3.85%,-96.15%,"3,224,378","-454,796",-12.36%,"Greater Denver Area, Western US",Active,2004-01-02,day,1,11-50,Jason Cherveny,,,514963,USD,514963
Cinch IT,https://www.crunchbase.com/organization/cinch-it,"Cinch IT provides customer-focused IT support and service for businesses. Every element of their support is designed to provide not only the best I.T. solutions, but also the fastest and friendliest computer and network security in the industry.","Cloud Computing, Information Technology, SEO, Web Design",https://cinchit.com/,"Worcester, Massachusetts, United States",Cinch IT provides customer-focused IT support and service for businesses.,"330,747","5,814","6,278.33",246.48%,72.73%,0,1,0%,100%,0%,"2,995,952","-2,005,581",-40.1%,"East Coast, New England, Northeastern US",Active,2004-01-01,day,1,11-50,Michael Clark,,,,,
TechStar IT Solutions,https://www.crunchbase.com/organization/techstar-it-solutions,,"Cloud Computing, Data Storage, Hardware, Information Technology",https://www.techstars.us/,"Waconia, Minnesota, United States","TechStar IT Solutions focuses on networking, cloud, security, data backup solutions for SMBs.","1,584,217","5,808",,,,514,1.5,,50%,,"3,226,872",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2005-01-01,year,,1-10,,,,57632,USD,57632
