Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Kuali,https://www.crunchbase.com/organization/kuali,,"Cloud Data Services, Information Services, Information Technology, Software",https://www.kuali.co/,"Lehi, Utah, United States","Kuali creates modular, cloud-based, open source higher ed software that’s beautifully designed and easy to use.","31,699","252,599","258,897.5",-31.79%,92.56%,"1,993",3.31,72.92%,56.5%,-18.49%,"292,847","76,449",35.33%,Western US,Active,2014-01-01,year,1,51-100,Joel Dehlin,,,252144,USD,252144
Prefect,https://www.crunchbase.com/organization/prefect-technologies-inc,"Prefect is a new workflow management system, designed for modern infrastructure and powered by the open-source Prefect Core workflow engine. The company was founded in 2018 by Jeremiah Lowin and is based in Washington, District of Columbia, United States.","Big Data, Cloud Data Services, Data Integration, Open Source, Software",https://www.prefect.io,"Washington, District of Columbia, United States",Prefect is a workflow management system that helps to eliminate data flow problems for companies’ data teams.,"3,354","249,929","129,004.83",105.17%,3.34%,650,2.21,-18.78%,49.47%,-13.57%,"295,005","-168,688",-36.38%,"Washington DC Metro Area, Southern US",Active,2018-01-17,day,1,51-100,Jeremiah Lowin,,,,,
Atexto,https://www.crunchbase.com/organization/atexto,"Atexto is a software for companies to access labeled speech data to personalize machine learning models for voice understanding, and for individuals to record and store their voiceprint, label it, and be paid for it.","Artificial Intelligence, Biometrics, Call Center, Cloud Data Services, Crowdsourcing, Data Integration, Data Visualization, Developer Platform, Machine Learning, Speech Recognition",https://atexto.com,"San Francisco, California, United States",Atexto is the voice data solution the world needs to get rid of keyboards and adopt voice interfaces.,"2,465","236,847","631,635.5",-13.58%,179.53%,355,1.77,-28.69%,56.92%,20.49%,"305,970","39,219",14.7%,"San Francisco Bay Area, West Coast, Western US",Active,2018-03-01,month,2,11-50,"Brenda Mana Pastrian, Esteban Gorupicz",,,,,
Zonehaven,https://www.crunchbase.com/organization/zonehaven,"Zonehaven provides a cloud-based application that helps communities understand, minimize, and respond to wildfire risk. Its application brings together fire simulation, traffic analysis, real-time weather, and high-resolution fuel modeling to provide unprecedented situational awareness and decision support.  The company was founded in 2019 and is headquartered in San Francisco, California.","Apps, Cloud Data Services, Security, Software",https://www.zonehaven.com,"San Francisco, California, United States","Zonehaven provides a cloud-based application that helps communities understand, minimize, and respond to wildfire risk.","216,989","231,373","108,957.17",-11.82%,-56.78%,857,7.24,254.59%,54.44%,-13.71%,"299,888","37,178",14.15%,"San Francisco Bay Area, West Coast, Western US",Active,2019-01-01,year,2,1-10,"Charlie Crocker, Robert Shear",,,,,
Apponfly,https://www.crunchbase.com/organization/apponfly,"Their mission has always been to make Windows apps more accessible for everyone. They believe that you should have the freedom and flexibility to pluck any Windows app you need from the cloud, whenever and wherever you need it. Not only that, They don’t believe that you should be forced into long-term financial commitments. They reckon that pay-as-you-go is the way to go.","Cloud Data Services, Hardware, Software",https://www.apponfly.com,"San Francisco, California, United States",AppOnFly is your secure remote desktop for accessing professional apps.,"244,774","218,772","270,701.17",-36.34%,-5.74%,608,3.5,-7.37%,23.89%,133.53%,"311,505","95,835",44.44%,"San Francisco Bay Area, West Coast, Western US",Active,2014-01-01,year,1,1-10,Václav Svátek,,,,,
Ampere Computing,https://www.crunchbase.com/organization/ampere-computing,Ampere Computing develops data center processors for cloud servers.,"Cloud Computing, Cloud Data Services, Hardware",http://amperecomputing.com/,"Santa Clara, California, United States",Ampere Computing develops data center processors for cloud servers.,"1,661","218,154","158,718.33",15.24%,-7.84%,"1,551",7.26,-19.88%,31.28%,-26.1%,"313,966","-10,926",-3.36%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,year,1,501-1000,Renee James,,,,,
Storj,https://www.crunchbase.com/organization/storj,"For developers who demand ownership of their data and who want to build with confidence, Storj Decentralized Cloud Storage (DCS) is private by design and secure by default—delivering unparalleled data protection and privacy when compared to traditional centralized cloud object storage alternatives. Storj DCS offers affordable and predictable pricing, S3 compatibility, a robust library of open source technical documentation and familiar development tools—along with a vibrant community of customers—which enables developers to economically and easily learn and leverage decentralized cloud storage technology to take control of their data when building the next great application or service.","Blockchain, Cloud Data Services, Cloud Infrastructure, Collaborative Consumption, Software",http://storj.io,"Atlanta, Georgia, United States","Decentralized cloud object storage that is affordable, easy to use, private, and secure.","1,024","215,766","246,845.33",4.69%,23.58%,587,2.11,30.35%,68.25%,-5.22%,"326,040","1,511",0.47%,"Greater Atlanta Area, East Coast, Southern US",Active,2014-01-01,year,5,51-100,"James Prestwich, Jim Lowry, John Quinn, Shawn Wilkinson, Tome Boshevski",,,,,
Teleport,https://www.crunchbase.com/organization/gravitational,"Teleport is the easiest, most secure way to access infrastructure. The open-source Teleport Access Plane consolidates connectivity, authentication, authorization, and audit into a single platform. By consolidating all aspects of access for engineers and the software they write, Teleport reduces attack surface area, cuts operational overhead, easily enforces compliance, and improves productivity. Teleport is the Access Plane of choice among leading companies, including Elastic, Samsung, NASDAQ, and IBM. We are backed by Kleiner Perkins, Y Combinator and S28 Capital. Teleport is a pioneer in environment-free computing. Headquartered in Oakland, California, we embrace a remote-first work culture. For more information, visit us at https://goteleport.com/ or on Twitter @goteleport","Cloud Data Services, Cloud Infrastructure, Identity Management, Privacy",http://goteleport.com/,"Oakland, California, United States","Teleport access plane consolidates connectivity, authentication, authorization, and audit into a single platform.","1,593","212,259","175,528.83",62.32%,7.94%,530,1.78,21%,71.39%,-12.23%,"329,801","-112,462",-25.43%,"San Francisco Bay Area, West Coast, Western US",Active,2015-01-01,year,3,101-250,"Alexander Klizhentas, Ev Kontsevoy, Taylor Wakefield",,,,,
Kornerstone Credit,https://www.crunchbase.com/organization/kornerstone-credit,"Kornerstone Credit is a consumer financing company that uses mobile and cloud-based solutions for retailers to help them provide their customers with the option of paying for merchandise over time using the lease-to-own program. It was launched in May 2018 founded by 100+ team of leading industry veterans, technology experts, and financing professionals. It is headquartered in Draper, Utah.","Cloud Data Services, Finance, Financial Services, FinTech",https://www.kornerstonecredit.com/,"Draper, Utah, United States",Kornerstone Credit is a consumer financing company that uses mobile and cloud-based solutions for retailers.,"254,456","190,939","78,183.83",235.65%,205.04%,787,3.86,-3.62%,49.66%,68%,"354,178","-415,318",-53.97%,Western US,Active,2018-05-01,month,1,51-100,Eliot Kang,,,380146,USD,380146
env0,https://www.crunchbase.com/organization/env0,"env0 is a developer of Infrastructure-as-Code (IaC) management software that helps businesses master cloud infrastructure with environment provisioning, cloud governance, and workflow tools.  Built to empower the entire team, env0 provides developers, SREs, data scientists, and even sales and support staff with a way to shift complex workloads into manageable cloud environments. The env0 platform is the first cloud management platform built to enable self-service with complete governance and cost control in AWS, Azure and Google Cloud Platform.","Cloud Data Services, Information Services, Information Technology, SaaS, Software",https://www.env0.com,"Sunnyvale, California, United States",env0 is the first self-service cloud management platform for infrastructure as code (IaC) architecture,"8,273","184,295","60,708.33",51.84%,64.05%,"1,839",2.47,0.13%,39.71%,17.17%,"362,864","-102,003",-21.94%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2018-01-01,year,2,11-50,"Ohad Maislish, Omry Hay",,,,,
Wasabi Technologies,https://www.crunchbase.com/organization/wasabi-technologies-inc,"Wasabi provides simple, predictable and affordable hot cloud storage for businesses all over the world. It enables organizations to store and instantly access an unlimited amount of data at 1/5th the price of the competition with no complex tiers or unpredictable egress fees. Trusted by tens of thousands of customers worldwide, Wasabi has been recognized as one of technology’s fastest-growing and most visionary companies. Created by Carbonite co-founders and cloud storage pioneers David Friend and Jeff Flowers, Wasabi has secured $495 million in funding to date and is a privately held company based in Boston.","Cloud Computing, Cloud Data Services, Cloud Storage, Database, Information Technology",http://www.wasabi.com,"Boston, Massachusetts, United States",Wasabi is a cloud storage company delivering cost effective and secure cloud storage solutions.,"1,829","179,609","351,501",-62.6%,154.77%,614,1.86,21.81%,64.14%,-18.16%,"356,445","186,178",109.34%,"Greater Boston Area, East Coast, New England",Active,2015-01-01,year,2,101-250,"David Friend, Jeff Flowers",,,1203817,USD,1203817
Yooz,https://www.crunchbase.com/organization/yooz-inc,"Yooz brings intelligence to AP automation that empowers SMEs to streamline their financial workflows. The customers of the company are CPP, PWC, and PolyOne. The partners of the company are sage, SAP, Intacct, CDK, Nvoicepay, and INFOR. It offers its users with cloud solutions such as savings, financial systems,  services, and support. Yooz is located in the United States and it was founded in 2013.","Accounting, Cloud Data Services, Developer APIs, Financial Services, Information Technology, SaaS, Software",https://www.getyooz.com,"Dallas, Texas, United States","Yooz brings intelligence to AP automation. Cloud-based, end-to-end solution, Yooz empowers SMEs to streamline their financial workflow.","116,922","156,848","89,456.17",124.08%,82.94%,"1,491",6.52,-29.16%,20.14%,86.48%,"405,075","-267,745",-39.79%,"Dallas/Fort Worth Metroplex, Southern US",Active,2013-01-01,year,1,101-250,Didier Charpentier,,,41956,USD,41956
