Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
GrowthForce,https://www.crunchbase.com/organization/growthforce,"GrowthForce is a recognized industry leader in providing growing businesses with cloud-based bookkeeping, management accounting and controller services, delivering timely and actionable financial intelligence.","Accounting, Cloud Data Services, Consulting, Finance, Financial Services",http://www.growthforce.com,"Humble, Texas, United States","GrowthForce is a provider of bookkeeping, accounting & controller services.","404,410","48,607","27,840.67",107.34%,406.35%,319,1.04,-6.98%,96.22%,5.27%,"879,908","-478,608",-35.23%,"Greater Houston Area, Southern US",Active,2004-01-01,year,1,11-50,Stephen King,,,181406,USD,181406
Synccentric,https://www.crunchbase.com/organization/synccentric,,"Cloud Data Services, E-Commerce, Internet, Software",https://www.synccentric.com/,"Ivyland, Pennsylvania, United States",Synccentric is an ecommerce data provider that helps sellers map their product identifiers to Amazon listings to collect product data.,"381,500","47,006","46,246.5",37.94%,-13.14%,456,3.84,-9.78%,26.46%,-26.21%,"897,810","-174,280",-16.26%,"Greater Philadelphia Area, Great Lakes, Northeastern US",Active,2012-01-01,year,,11-50,,,,,,
Saviynt,https://www.crunchbase.com/organization/saviynt,"Saviynt provides intelligent identity and access governance solutions to let enterprises secure applications in a single platform for the cloud. It secures critical apps, data, and infrastructure in the Cloud (Workday, Office 365, AWS, Salesforce.com), Enterprise (SAP, Oracle EBS, Epic), and Big Data platforms (Hadoop, SAP HANA). Saviynt's IGA platform combines data access policies, access controls, and usage analytics with advanced Role & SOD management, risk-based access requests, and certification.","Cloud Data Services, Enterprise Software, Information Technology, Security, Software",http://saviynt.com/,"El Segundo, California, United States",Saviynt provides intelligent identity and access governance solutions to let enterprises secure applications in a single platform for cloud.,"2,986","45,740","53,922",-69.83%,0.79%,508,3.26,-18.32%,46.43%,57.02%,"891,427","513,987",136.18%,"Greater Los Angeles Area, West Coast, Western US",Active,2010-01-01,year,2,501-1000,"Atul Vij, Sachin Nayyar",,,2661969,USD,2661969
Visulon,https://www.crunchbase.com/organization/visulon-inc,,"B2B, Cloud Computing, Cloud Data Services, Information Technology, Software",http://www.visulon.com,"Portland, Oregon, United States","Visulon offers cloud based product management platform for B2B sales and marketing for apparel, footwear, outdoor and fashion industry.","405,362","44,800",,,,569,2.62,,15.39%,,"903,243",,,"West Coast, Western US",Active,2012-01-01,day,1,101-250,Arun Joshi,,,,,
"Velocity, A Managed Services Company",https://www.crunchbase.com/organization/velocity-4b0d,"Velocity delivers a streamlined, single-source approach to managed services for over 15 years – continually earning the trust of its growing client base in the retail, hospitality, and motion picture industries. The company has 13 redundant data centers, more than 5,500 certified technicians throughout the U.S., and 450 carrier agreements and is a CLEC in all 50 states.","Call Center, Cloud Data Services, Digital Signage, Hospitality, Internet, Network Security, Telecommunications",https://www.velocitymsc.com/,"Holland, Ohio, United States","Velocity delivers a streamlined, single-source approach to managed services in the retail, hospitality, and motion picture industries.","187,934","41,585","216,886.5","2,116.68%",15.17%,167,1.07,-78.63%,94.6%,-1.18%,"944,921","-3,877,235",-80.4%,"Great Lakes, Midwestern US",Active,2005-01-01,year,1,501-1000,Greg Kiley,,,,,
Sentinel Technologies,https://www.crunchbase.com/organization/sentinel-technologies,"Since 1982 Sentinel Technologies has been applying an extraordinary depth and breadth of technical solution expertise to design, sell, deploy and support our customer’s business technology needs. Sentinel’s unwavering commitment to thought leadership and customer satisfaction maximizes both the value of technology investments and impact to the business.","Cloud Data Services, Information Technology, Outsourcing, Software",https://sentinel.com,"Downers Grove, Illinois, United States","Sentinel Technologies is based in Santa Rosa, California.","164,317","40,980","38,977.17",-10.4%,-38.63%,521,4.28,-19.4%,46.98%,147.92%,"979,977","88,532",9.93%,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2009-01-01,year,1,251-500,Dennis Hoelzer,,,,,
Sharpen Technologies,https://www.crunchbase.com/organization/weeks-communications,"Sharpen is committed to building software that improves the lives of contact center agents. Its cloud-native platform was built from the ground up free from the anchors of legacy code. With open REST APIs, companies can use the Sharpen platform as the foundation on which to configure solutions to solve their customer service problems. Sharpen has developed a holistic solution designed to eliminate common inefficiencies that ultimately impact the agent, their quality of life, and their ability to provide a perfect customer experience. By creating a platform that addresses the needs of both IT and the contact center, agents are more prepared and better trained to do their job. The result? Happier, more effective agents creating happy, loyal customers.","Cloud Data Services, Enterprise Software, SaaS, VoIP",https://sharpencx.com,"Indianapolis, Indiana, United States",Sharpen is an agent-first omnichannel cloud contact center platform that offers voice and software solutions.,"16,322","40,702","30,971",162.42%,307.65%,799,1.36,-27.18%,70.56%,37.76%,"957,483","-662,921",-40.91%,"Great Lakes, Midwestern US",Active,2011-01-01,year,2,101-250,"Bracken Fields, Cameron Weeks",,,951510,USD,951510
Logikcull,https://www.crunchbase.com/organization/logikcull,"Logikcull’s mission is to democratize the complex, expensive and risky process of legal discovery. By empowering organizations of all kinds with our powerfully simple, self-serve model and pay-as-you-go pricing, we’re disrupting an $80 billion dollar industry, helping ensure that people and businesses get a fair shake in our legal system, and making access to information fast and affordable for all.","Cloud Data Services, Cloud Infrastructure, Ediscovery, Internet, Legal, Legal Tech, Software",http://logikcull.com,"San Francisco, California, United States","Logikcull offers a secure, cloud-based solution to solve the expensive, complex, and risky challenges associated with eDiscovery.","7,128","36,944","48,391.5",-20.51%,-67.41%,218,1.76,-33.83%,61.53%,19.68%,"1,017,726","189,358",22.86%,"San Francisco Bay Area, West Coast, Western US",Active,2004-07-07,day,2,51-100,"Andy Wilson, Sheng Yang",,,1325616,USD,1325616
GridGain,https://www.crunchbase.com/organization/gridgain,"GridGain Systems is revolutionizing real-time data access and processing by offering an in-memory computing platform built on Apache® Ignite™. GridGain solutions are used by global enterprises in financial, software, e-commerce, retail, online business services, healthcare, telecom and other major sectors, with a client list that includes ING, Sberbank, Finastra, IHS Markit, Workday, and Huawei. GridGain delivers unprecedented speed and massive scalability to both legacy and greenfield applications. Deployed on a distributed cluster of commodity servers, GridGain software can reside between the application and data layers (RDBMS, NoSQL and Apache ™ Hadoop®), requiring no rip-and-replace of the existing databases, or it can be deployed as an in-memory transactional SQL database. GridGain is the most comprehensive in-memory computing platform for high-volume ACID transactions, real-time analytics, web-scale applications, continuous learning and HTAP. For more information, visit gridgain.com.","Analytics, Big Data, Cloud Computing, Cloud Data Services, Computer, Database, Enterprise Software, Software, Transaction Processing",http://www.gridgain.com,"Foster City, California, United States",The Leading In-Memory Computing Platform Provider,"9,753","34,395","27,934",-25.59%,"1,322.22%",128,1.69,29.56%,69.58%,-14.99%,"1,065,925","234,671",28.23%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2010-01-01,year,2,101-250,"Dmitriy Setrakyan, Nikita IVANOV",,,3290108,USD,3290108
Axtria,https://www.crunchbase.com/organization/axtria,"Axtria provides cloud software and data analytics solutions for the Life Sciences industry. It helps Life Sciences companies transform the product commercialization journey to drive sales growth and improve healthcare outcomes for patients.  The company was founded in 2010 and is headquartered in Berkeley Heights, New Jersey.","Analytics, Big Data, Cloud Data Services, Life Science, Software",http://axtria.com,"Berkeley Heights, New Jersey, United States",Axtria is a big data analytics software and services company for the Life Sciences industry.,"25,508","33,396","29,791.67",2.32%,-36.73%,93,2.04,1.65%,48.35%,-18.93%,"1,085,419","48,842",4.71%,"Greater New York Area, East Coast, Northeastern US",Active,2010-01-01,year,2,1001-5000,"Jaswinder Chadha, Navdeep Chadha",,,6195724,USD,6195724
AppwoRx,https://www.crunchbase.com/organization/appworx,"AppwoRx, LLC develops mobile applications for the healthcare industry. It provides RxPhoto, a mobile application with a cloud based HIPAA compliant photography management tool; and AppRx platform that allows physicians to directly engage their patients by sending exclusive notifications directly to the patient's mobile device. The company was incorporated in 2009 and is based in Aventura, Florida.","Cloud Data Services, Enterprise Software, Health Care, Mobile Apps, Software",http://www.myappworx.com,"Aventura, Florida, United States",AppwoRx develops mobile applications with cloud-based HIPAA compliant photography management tools for the healthcare industry.,"123,582","30,889","48,499.83",57.7%,-91.64%,0,1,-23.62%,100%,44.76%,"1,169,805","-338,638",-22.45%,"Greater Miami Area, East Coast, Southern US",Active,2009-01-01,year,2,11-50,"Ariel Soffer, Chris Cabell",1,,,,
Striim,https://www.crunchbase.com/organization/webaction,"Striim is the only supplier of unified, real-time data streaming and integration for enterprise analytics and operations. Striim offers a self-managed or fully-managed (SaaS) platform that makes it easy to set up smart data pipelines to continuously ingest, process, and deliver high volumes of data from enterprise databases such as Oracle (using non-intrusive change data capture), log files, messaging systems, and sensors, to virtually any target such as Google BigQuery, Azure Synapse or Snowflake with sub-second latency enabling real-time operations and analytics and unleashing innovation. The company was founded in 2012 and is headquartered in Palo Alto, California.","Analytics, Business Information Systems, Cloud Data Services, Data Integration, Information Technology, Software",http://striim.com,"Palo Alto, California, United States","Striim is the only supplier of unified, real-time data streaming and integration for enterprise analytics and operations.","25,230","30,769","29,682.67",-10.78%,-10.73%,183,1.51,-9.4%,80.98%,9.42%,"1,141,587","142,677",14.28%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2012-01-01,year,4,101-250,"Ali Kutay, Alok Pareek, Sami Akbay, Steve Wilkes",,,77158,USD,77158
