Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Zerone Consulting,https://www.crunchbase.com/organization/zerone-consulting,,"Analytics, Apps, Cloud Computing, Information Technology",https://www.zerone-consulting.com/,"Kochi, Kerala, India","Zerone Consulting is an IT company that focuses on custom application development, data transformation, data analytics and cloud services.","377,324","33,672","105,051.33",-76.97%,-16.16%,"1,038",3.67,30.97%,44.46%,-25.14%,"1,079,604","692,831",179.13%,Asia-Pacific (APAC),Active,2004-01-01,year,,101-250,,,,,,
CONTUS,https://www.crunchbase.com/organization/contussupport,"CONTUS is a leading Software as a Product (SaaP) & Digital Engineering company established in the year 2008 with a mission to transfigure every technology Solution as the most sought blend of Innovations to enrich Business by providing disruptive technologies. The Company is headquartered in USA & regional offices in India. With having 200+ tech Professionals revolutionized clients' business digitally across 40+ Countries like UK, UAE, USA etc.","Cloud Computing, Information Technology, Internet of Things, Messaging, SaaS, Software, Video on Demand",https://www.contus.com,"Chennai, Tamil Nadu, India","Shaping the Future of World with Digital Technologies, Real-time Messaging & Streaming Solutions","143,114","30,946","23,935.83",3%,4.44%,47,1.14,-19.43%,88.34%,28.12%,"1,168,513","11,065",0.96%,Asia-Pacific (APAC),Active,2008-02-28,day,4,101-250,"Bala Kandaswamy, Dinesh Soundararajan, Sriram Manoharan, Thiaghu Radhakrishnan",18,,,,
Ramco,https://www.crunchbase.com/organization/ramco-systems,"Ramco Systems is part of the USD 1 Billion diversified conglomerate, the Ramco Group of companies. Ramco Systems is a rapidly growing cloud enterprise software company focused on providing multi-tenanted enterprise software to corporates in the area of HCM and Payroll, ERP and M&E MRO for Defence and Civil Aviation, with Mobile first philosophy and In-memory based Planning and Optimization engine. At Ramco, we understand that functionality alone cannot help a product succeed in today’s crowded marketplace. With utmost importance to usability, Ramco has charted out a product philosophy of MUSIC—an acronym for Mobility, User Interface, Social, In-Memory and Context-aware applications. Globally, Ramco has over 150,000 users from 1000+ customer organizations. Headquartered in Chennai (India), the company has 20 offices spread across India, USA, Canada, Europe, Australia, Middle East, South Africa and APAC","Cloud Computing, Enterprise Resource Planning (ERP), Logistics, Retail, SaaS, Software",http://ramco.com,"Chennai, Tamil Nadu, India",Ramco Systems is a rapidly growing cloud enterprise software company,"9,701","30,830","64,870.67",-61.6%,-77.36%,399,2.06,-59.38%,52.2%,32.66%,"1,171,185","557,598",90.88%,Asia-Pacific (APAC),Active,1992-10-01,day,1,1001-5000,P.R.Venketrama Raja,14,"6,543",,,
IndiaNIC Infotech Limited,https://www.crunchbase.com/organization/indianic-infotech,"At IndiaNIC, we help our clients develop compelling stories, then bring these stories into the marketplace through exceptional Apps, Websites and Games. Coupled with innovative design practices, our focus is to provide end-to-end digital, technology and marketing services to small businesses, enterprises and startups. With our growing reputation combined with exceptional talent, passion for technology and becoming a partner with clients - we have been able to deliver more than 8000 projects in diversified industries across the globe. At IndiaNIC, we're about people. Our employees and our clients. We bring together smart and talented thinkers and unleash their combined creativity on the world. There are a lot of companies that do what we do. They share the same what and how, but our clients work with us for our why and our who. We're IndiaNIC, and you're in the right place. Craving to know more about who we are and what we do? Check our website and get a free consultation for your idea - http://www.indianic.com.","Cloud Computing, E-Commerce, Enterprise Software, Mobile Apps, Software, UX Design, Web Development",http://www.indianic.com,"Ahmedabad, Gujarat, India",Enterprise Mobile Applications Development,"159,605","27,424","35,639.5",-6.37%,-51.96%,"1,174",5.06,-43.14%,38.35%,31.43%,"1,222,977","114,066",10.29%,Asia-Pacific (APAC),Active,1998-05-14,day,2,501-1000,"C.P Chopra, Sandeep Mundra",12,,,,
Intelegain Technologies,https://www.crunchbase.com/organization/intelegain-technologies,"Intelegain Technologies is an Outsourced Software Product Engineering Company with 20 years of Global experience headquartered in Mumbai and with offices in Dallas, Sydney and Singapore.  150+ team | Microsoft P2P Gold Award 2019 | CRN Excellence Award - Cloud | SME Channel Award - Application Specialist Services include Mobile App Development, UI/UX Development MS Dynamics CRM, Business Central Implementation & Support Azure Cloud Migration (On-premise to Cloud) Digital Marketing","Cloud Computing, CRM, Digital Marketing, Enterprise Software, Mobile Apps, Mobile Payments, Outsourcing, Software, Web Apps",http://www.intelegain.com/,"Mumbai, Maharashtra, India","Outsourced App Development, Microsoft Dynamics 365 Services, Azure Cloud Migration, POS Solutions","295,670","27,411","36,028.67",93.79%,127.08%,436,1.33,11.72%,88.49%,-0.92%,"1,224,269","-479,562",-28.15%,Asia-Pacific (APAC),Active,2000-03-08,day,2,101-250,"Kapil Chopra, Neeraj Gargi",20,6,,,
PromptCloud,https://www.crunchbase.com/organization/promptcloud,"""PromptCloud is a leading web scraping solution that helps businesses make insightful decisions and improve operational efficiency. Clean data, quality service, managed infrastructure support, unrivaled domain expertise makes PromptCloud the most reliable data extraction partner for businesses across the globe. Our value-added services including hosted indexing, low-latency crawls and live crawls, deliver even the most tedious of data solutions with ease, scale, and prompt.""","Big Data, Cloud Computing, Data Mining, Software",https://www.promptcloud.com,"Bangalore, Karnataka, India","PromptCloud is a leading web scraping solution providing clean data, quality service, managed infrastructure.","186,728","27,205","28,415.83",-58.15%,76.55%,256,1.15,-1.04%,90.05%,-3.93%,"1,229,864","566,374",85.36%,Asia-Pacific (APAC),Active,2009-01-01,year,1,51-100,Prashant Kumar,,,,,
NxtGen Data Center & Cloud Services,https://www.crunchbase.com/organization/nxtgen-data-center-cloud-services,"NxtGen delivers central IT platform as a service, including data center. NxtGen provides datacenter & cloud services from it’s own High Density Data Center (HDDC) facilities or deploy centrally managed On Premise Data Center (OPDC).","Cloud Computing, Cloud Infrastructure, Data Center, Information Technology, Software",http://nxtgen.com,"Bangalore, Karnataka, India","NxtGen Data Center and Cloud Services is IT platform-as-a-service, providing data center and enterprise cloud services to businesses.","17,612","22,539","14,237",21.56%,-73.4%,224,1.19,-64.14%,84.03%,37.21%,"1,393,333","-78,329",-5.32%,Asia-Pacific (APAC),Active,2012-01-01,year,4,101-250,"Kalidindi Bhaskar Varma, Raj Gopal A S, V. Kannan, Viral Thakkar",,,,,
Cloud Analogy,https://www.crunchbase.com/organization/cloud-analogy,"Founded in the year 2015, Cloud Analogy has a team of dedicated individual cloud professionals working on cloud technologies, Full Stack Development, Angular JS, React JS and many latest technologies. With growing demands in cloud technologies around the world over past few years, we see ourselves as a highly motivated company working hard to excel the cloud computing market & become leading cloud tech solution provider to meet our clients' demands across the globe. Cloud Analogy leverages Salesforce.com and all of its cloud technologies to help clients with the development of their custom cloud application needs.","Cloud Computing, Cloud Data Services, Information Technology, SaaS, Software",https://cloudanalogy.com/,"Noida, Uttar Pradesh, India",Cloud Analogy is a cloud technology solutions provider.,"135,780","21,098","19,120.5",-25.06%,-84.31%,281,1.09,8.79%,94.14%,-5.86%,"1,449,405","314,217",27.68%,Asia-Pacific (APAC),Active,2015-01-01,year,1,101-250,Ajay Dubedi,,,,,
Naapbooks,https://www.crunchbase.com/organization/naapbooks,"Naapbooks is an IT company that provides cloud consulting, fintech, blockchain, embedded, web, and mobile app development services. Cloud based accounting application that provides an accurate and reliable way to maintain records.","Apps, Cloud Computing, FinTech, Information Technology",http://www.naapbooks.com/,"Ahmedabad, Gujarat, India","Naapbooks is an IT company that provides cloud consulting, fintech, blockchain, embedded, web, and mobile app development services.","608,928","21,018",,,,0,1,,100%,,"1,452,658",,,Asia-Pacific (APAC),Active,2017-01-01,year,3,101-250,"Abhishek Jain, Ashish Jain, Yaman Saluja",,,,,
MicroHost Cloud,https://www.crunchbase.com/organization/microhost-cloud,,"Cloud Computing, Information Technology, Software",https://www.microhost.com,"Noida, Uttar Pradesh, India",MicroHost Cloud is a cloud platform that provides cloud computing services and web solutions.,"321,286","19,179","20,055.33",-46.2%,-21.55%,444,3.25,-51.59%,37.61%,62.74%,"1,525,531","547,161",55.93%,Asia-Pacific (APAC),Active,2010-01-01,year,1,51-100,Manoj Dhanda,,,,,
WeblineIndia,https://www.crunchbase.com/organization/weblineindia,"WeblineIndia is a veteran Web and Mobile app development services provider creating delighted clients across 25+ countries since 1999. We have earned a niche position as one of the most reliable offshore software development partner. Through our proven RelyShore Model, we help start-ups to enterprises for their offshore outsourcing needs for Agile based software development. Our RelyShore model ensures highest quality at affordable costs through flexible engagement models which are fixed costs pricing, T&M and dedicated resources hiring. Quick Overview: - 18+ years track record of serving Offshore Clients in IT Industry - 150+ highly experienced and multi-skilled Software Developers - 3500+ Projects delivered - 800+ Delighted Clients from diverse domains spread across 25+ Countries - 24x7 Technical support - Transparent Business Processes and inclusive Project Management with Clients - Onshore and Offshore consultation for various technologies and infrastructure Our Services: Next-Gen Solutions - IoT (Internet of Things) - Chat BOTs - AI (Artificial Intelligence) / ML (Machine Learning) - Wearables - BlockChain Technology Enterprise Solutions - Serverless Architecture - Microservices - AWS and AZURE - Microsoft Dynamics CRM - NoSQL / Hadoop Consulting - BigData Solutions - Liferay And Alfresco Solution - SharePoint Solution Web Development - DOT NET Development - PHP Development - Java Development - Open Source Development - eCommerce Development - Web Applications - Web UI / UX Design - Front End Development ( AngularJs / ReactJS ) Mobile App Development - React Native App Development - iOS App Development (iPhone / iPad) - Android App Development - Cross-platform / Hybrid App Development QA Services - Test Automation - Performance Testing Happy to cater to any of your sales related inquiries. Call us: +1-213-908-1090 (USA) +61-2-8011-4668 (AUS) +44-207-193-7507 (UK) +91-79-26420897 (IND)","Android, Cloud Computing, E-Commerce, Enterprise Software, iOS, Mobile, Mobile Apps, Software, Software Engineering, Web Design, Web Development",https://www.weblineindia.com,"Ahmedabad, Gujarat, India","We are an ISO Certified Offshore Outsourcing Software, Web and Mobile App Development Company in India, USA.","110,655","19,026","7,688.17",170.33%,-99.79%,1,1.38,5.02%,61.77%,-21.79%,"1,560,622","-1,094,335",-41.22%,Asia-Pacific (APAC),Active,1999-01-01,year,1,101-250,Atul Mehta,12,,,,
