Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
CubiCasa,https://www.crunchbase.com/organization/cubicasa-oy,"CubiCasa offers a scalable way to acquire property interior data, enabling any space to be indexed, searched, sorted, and understood.","3D Technology, Big Data, Cloud Data Services, Enterprise Software, Internet, Real Estate, Software, Subscription Service",https://www.cubi.casa/,"Oulu, Oulu, Finland","CubiCasa offers a scalable way to acquire property interior data, enabling any space to be indexed, searched, sorted, and understood.","121,603","92,318","286,207.33",-51.15%,10.48%,"3,552",7.42,-9.22%,36.73%,40.89%,"577,495","229,009",65.72%,"European Union (EU), Nordic Countries, Scandinavia",Active,2014-12-01,month,2,11-50,"Harri Pesola, Jarmo Lumpus",,,33795127,USD,33795127
Cloud86,https://www.crunchbase.com/organization/cloud86,,"Cloud Data Services, Customer Service, Software, Web Hosting",http://www.cloud86.nl,"Leeuwarden, Friesland, The Netherlands","Cloud86 is a software provider that offers autonomous solutions that include cloud services, web hosting and customer services.","835,582","86,742","48,856.5",68.21%,98.87%,883,5.88,43.64%,27.53%,2.46%,"583,798","-186,743",-24.24%,European Union (EU),Active,2019-04-30,day,,1-10,,,,,,
Timeplan,https://www.crunchbase.com/organization/timeplan-00f4,"Timeplan is a cloud-based personnel and planning system. It offers services such as scheduling, time reporting, communication, and payroll management. They provide an app for employees that displays their schedule, shows their availability, makes leave applications, and communicates with their manager and colleagues.","Cloud Data Services, Scheduling, Software",https://timeplan.se,"Goeteborg, Vastra Gotaland, Sweden",Timeplan provides cloud-based system scheduling and time reporting for companies.,"514,487","81,121","69,696.5","6,554.72%",-15.59%,"1,478",9.96,-0.37%,4.63%,811.71%,"629,975","-5,966,298",-90.45%,"European Union (EU), Nordic Countries, Scandinavia",Active,2014-01-01,year,,1-10,,,,,,
eclipso Mail & Cloud,https://www.crunchbase.com/organization/eclipso-mail-cloud,"eclipso Mail & Cloud is the innovative, European, secure and independent brand for cloud and communication solutions. A brand that focuses on security, data protection, transparency, customer orientation, useful applications and an honest and sophisticated pricing model. Data security and data protection are attracting increasing attention in these uncertain times. This is our mission. We are a Germany based company and well positioned with a comprehensive portfolio of internet services focusing on communication, organization and identity management. With our own platforms, we are primarily focused on the DACH sector. In Germany, Austria (https://www.eclipso.at) and Switzerland (https://www.eclipso.ch) we are available under the country specific domain (TLD). For international guests, eclipso is also available in English on its own platform (https://www.eclipso.eu).  As an email provider and provider of cloud and communications services, we are aware of our responsibility. We therefore focus on sustainable business processes in our company. Our server systems and data centers are operated exclusively with 100 % green eco-power. ","Cloud Data Services, Cyber Security, Data Storage, Identity Management, Internet, Online Portals, Privacy, SaaS, Security, Unified Communications",https://www.eclipso.de,"Bayreuth, Bayern, Germany","eclipso Mail & Cloud is the cloud based, GDPR compliant UCaaS solution for security conscious people.","266,631","79,714","90,881.17",-10.09%,-18.16%,613,5.41,56.46%,42.63%,54.01%,"616,482","75,982",14.06%,European Union (EU),Active,2017-12-01,day,1,1-10,Claus-Peter Beringer,2,295,,,
Aqua Platform,https://www.crunchbase.com/organization/aqua-platform,"Aqua Platform specialises in next-generation cloud-based ad server hosting, systems, and technology. They provide ""Managed application hosting."" They handle all technical aspects; the customer only needs to log in to manage their advertising campaigns.","Cloud Data Services, Cloud Management, Information Technology, Web Hosting",https://www.aquaplatform.com,"Groningen, Groningen, The Netherlands","Aqua Platform specialises in next-generation cloud-based ad server hosting, systems, and technology.","823,117","72,907","55,291",33.35%,550%,52,1.08,-0.89%,96.19%,6.15%,"654,477","-87,210",-11.76%,European Union (EU),Active,2015-01-01,year,,1-10,,,,,,
Dreamdata,https://www.crunchbase.com/organization/dreamdata-io,"In B2B, the biggest challenge marketers face is connecting their activities with revenue. There are just too many touchpoints and people involved in the buying decision, resulting in complex buyer journeys and long sales cycles. Transparency gets lost.  Everyone knows that B2B revenue attribution is important, but where do you even start? The bigger the ad spend, the bigger the potential... but also the pain! To try and solve this, a lot of companies still rely on attribution systems that are stitched together in Excel from a mix of ill-maintained B2C tools (e.g. Google Analytics and Facebook attribution), giving them a skewed view of their revenue reality.  We’ve been there! In our previous jobs, we searched for a product that could replace our scrappy semi-solutions without draining internal resources: a solution that would continue to get developed and actually help us understand the full value of our actions. We couldn’t find one. So we decided to build one ourselves. Enter Dreamdata, the B2B revenue attribution platform for small to midsize B2B companies who have the ambition to be truly data-driven. Our customers typically close multiple deals a month and do inside sales with a significant digital ad spend and annual revenue ranging from a few million to hundreds of millions of dollars. We pull together and clean existing, siloed, commercial data sources before joining them with behavioral data to give a holistic reflection of the actual B2B customer journey and transform it into easy-to-digest, actionable analysis.  Dreamdata integrates with just about any commercial tool and traffic source, so your teams won’t be forced to use certain vendors or suites. You’re free to use best-in-class tools! What if you were asked to double next year's ad spend? What if a pandemic strikes and you’re suddenly forced to cut your marketing activities by 50%? What would you do? Do you actually trust your data enough to present a sound way forward? In situations like these, there’s nothing more dangerous than bad data. What might look like a good plan you want to act on can actually be a bad decision in disguise. Is your B2B’s data prepared and ready to go?  By taking care of all the data-crunching, Dreamdata allows demand generation and commercial ops professionals to focus on which B2B go-to-market (GTM) efforts are actually paying off and enables them to repeat the success and stop wasting money.  Our out-of-the-box platform helps you to answer vital B2B marketing questions like which campaigns and channels to stop or scale, what’s the return on ad spend, and how long it takes to acquire new customers. If you’re all about granularity it’s even possible to do attribution to (and between!) every pipeline stage as well. Applying attribution to pipeline stages allows Dreamdata customers to optimize every step of their customer journeys.  With the Dreamdata insights, B2B marketing and sales align like never before. B2Bs need to realize that revenue creation is most effective when it’s done as a team effort. Every touch of every deal is disclosed. No more guesswork. No more opinions. With this unrivaled transparency, it’s not unusual to see campaign effectiveness and marketing ROI improve by more than 50%.","Analytics, B2B, Cloud Data Services, Data Integration, Data Visualization, Machine Learning, Predictive Analytics",https://dreamdata.io,"Copenhagen, Hovedstaden, Denmark",Dreamdata is a B2B revenue automation platform. We help you repeat success and stop wasting money.,"17,832","70,324","24,379.5",85.68%,-48.36%,363,2.34,-22.8%,43.04%,15.7%,"690,979","-310,439",-31%,"European Union (EU), Nordic Countries, Scandinavia",Active,2018-09-01,month,3,11-50,"Lars Grønnegaard, Ole Dallerup, Steffen Hedebrandt",,,,,
Soundly,https://www.crunchbase.com/organization/soundly-c598,,"Cloud Data Services, Media and Entertainment, Mobile Apps",https://getsoundly.com/,"Oslo, Oslo, Norway",Soundly is a cloud-based sound effects app that delivers high-quality sound effects to users.,"283,271","70,035","38,189.33",97.63%,587.68%,949,1.29,8.66%,80.32%,-8.42%,"672,598","-309,467",-31.51%,"Nordic Countries, Scandinavia",Active,2016-02-24,day,,1-10,,,,,,
FIELDMOTION,https://www.crunchbase.com/organization/fieldmotion,"FieldMotion provide field service management software that helps reduce time and costs incurred from field-worker form-filling and job allocation.  Our main aim is to reduce unnecessary time filling out paperwork. FieldMotion software does this on an employee's existing mobile device, saving time and cost, while delivering excellent customer service and enhancing company brand and image. Our solution enables real- time interaction between the field and the office to seamlessly streamline communication with customers. This organically increases revenue margin and cash flow. Customer testimonials show that using our software contributes significantly towards company growth in the long-term, and to time saving and quick call-out to invoice turnarounds in the short-term. With Fieldmotion the paperless office is no longer a myth!","Cloud Data Services, Enterprise Software, Field Support, SaaS, Software",https://fieldmotion.com/,"Newry, Newry and Mourne, United Kingdom","Field Service Management software, with workflow, skip logic and intelligent reports","304,807","68,964","67,894.33",257.38%,-97.03%,279,3.42,-90.87%,8.33%,296.67%,"679,387","-762,932",-52.9%,,Active,2012-11-09,day,1,11-50,Jim Finnegan,6,156,,,
Clevver,https://www.crunchbase.com/organization/clevver,"Clevver offers digital virtual office services, worldwide at over 130 high profile locations. Services include prestigious legal addresses, mail digitization and handling, local phone numbers in over 80 countries, incorporation services in over 30 countries as well as bank accounts for international businesses. Clevver’s cloud based platform offers a one-stop-shop solution to digitally manage the legal structure of your international activities and keep your companies up to date on required filings with a Compliance Center.   The Clevver software is also available as white label enterprise solutions that includes the services ClevverMail, ClevverAddress and ClevverNumber. With its subsidiary Clevver Legal Services LLP, Clevver also offers tax & accounting consulting services as well as special service incorporation projects.","B2B, Cloud Data Services, Information Technology, Messaging, Tourism, Travel",https://www.clevver.io,"Berlin, Berlin, Germany",Clevver offers international virtual office services that allow businesses and individuals to easily establish a local legal presence.,"36,187","65,752","68,995.83",-61.38%,-41.77%,732,4.05,-34.9%,36.02%,107.85%,"701,158","352,221",100.94%,European Union (EU),Active,2013-08-23,day,2,11-50,"Christian Hemmrich, Sven Hecker",9,2,,,
NorthC,https://www.crunchbase.com/organization/northc,,"Cloud Data Services, Data Center, Information Technology",https://www.northcdatacenters.com,"Oude Meer, Noord-Holland, The Netherlands","NorthC provides data center, cloud connect, connectivity, and colocation services and solutions.","686,971","65,742","45,489.5",-62.38%,-73.42%,257,1.3,-38.72%,83.68%,76.13%,"701,232","358,321",104.49%,European Union (EU),Active,2020-01-01,year,,101-250,,,,,,
